ID,Colegio,Curso,Grupo,Sexo,prosocial,crttotal
4270,2,1,F,Male,0.67,2
4274,2,1,F,Male,1.0,0
4275,2,1,F,Female,0.67,2
4276,2,1,F,Female,1.0,0
4277,2,1,F,Female,0.67,1
4279,2,1,F,Male,1.0,1
4280,2,1,F,Male,1.0,2
4285,2,1,F,Female,0.67,0
4287,2,1,F,Female,0.33,1
4288,2,1,F,Male,0.67,3
4289,2,1,F,Male,1.0,2
4290,2,1,F,Female,0.0,1
4292,2,1,F,Female,0.67,0
4293,2,1,F,Male,0.67,1
4294,2,1,F,Female,0.33,2
4298,2,2,A,Male,0.67,2
4299,2,2,A,Female,0.67,0
4300,2,2,A,Male,0.33,2
4302,2,2,A,Female,1.0,2
4303,2,2,A,Male,0.67,3
4304,2,2,A,Female,0.67,1
4307,2,2,A,Male,1.0,1
4309,2,2,A,Male,1.0,2
4310,2,2,A,Female,0.67,2
4311,2,2,A,Male,0.0,2
4313,2,2,A,Male,0.67,2
4314,2,2,A,Male,0.33,2
4315,2,2,A,Male,0.67,2
4316,2,2,A,Female,0.67,1
4317,2,2,A,Female,0.67,2
4318,2,2,A,Female,0.67,2
4320,2,2,A,Female,1.0,2
4321,2,2,B,Female,0.0,2
4322,2,2,B,Female,0.67,1
4323,2,2,B,Male,0.67,1
4325,2,2,B,Male,0.67,2
4326,2,2,B,Male,1.0,2
4327,2,2,B,Male,1.0,2
4329,2,2,B,Male,1.0,1
4330,2,2,B,Male,1.0,2
4331,2,2,B,Female,1.0,1
4332,2,2,B,Male,1.0,2
4333,2,2,B,Male,0.67,2
4334,2,2,B,Male,0.33,1
4335,2,2,B,Female,0.33,2
4336,2,2,B,Male,1.0,2
4337,2,2,B,Male,0.33,2
4338,2,2,B,Male,0.67,2
4339,2,2,B,Female,0.33,1
4340,2,2,B,Male,0.67,0
4341,2,2,B,Male,0.67,0
4342,2,2,B,Female,0.67,2
4343,2,2,B,Male,1.0,1
4344,2,2,B,Female,0.67,0
4346,2,2,B,Male,0.67,0
4347,2,2,C,Female,0.67,2
4348,2,2,C,Male,0.67,1
4349,2,2,C,Female,0.67,2
4350,2,2,C,Female,0.33,3
4351,2,2,C,Male,1.0,2
4352,2,2,C,Female,1.0,2
4353,2,2,C,Male,0.67,1
4354,2,2,C,Male,0.67,1
4355,2,2,C,Male,1.0,1
4356,2,2,C,Male,0.67,2
4357,2,2,C,Male,0.67,1
4358,2,2,C,Female,0.33,2
4359,2,2,C,Female,1.0,3
4360,2,2,C,Male,1.0,2
4361,2,2,C,Female,0.67,1
4362,2,2,C,Male,1.0,2
4363,2,2,C,Female,0.67,2
4364,2,2,C,Male,0.67,1
4365,2,2,C,Male,0.67,2
4366,2,2,C,Male,1.0,1
4370,2,2,C,Male,0.67,2
4371,2,2,C,Male,0.33,1
4373,2,2,D,Female,0.33,2
4374,2,2,D,Female,0.67,2
4375,2,2,D,Female,0.33,0
4376,2,2,D,Female,0.67,1
4377,2,2,D,Female,0.67,1
4379,2,2,D,Female,1.0,2
4380,2,2,D,Female,0.67,1
4381,2,2,D,Male,1.0,1
4382,2,2,D,Male,0.67,0
4383,2,2,D,Male,1.0,2
4384,2,2,D,Female,0.67,1
4386,2,2,D,Female,0.33,2
4387,2,2,D,Female,0.67,1
4388,2,2,D,Female,0.67,1
4390,2,2,D,Female,0.33,2
4391,2,2,D,Female,0.33,0
4394,2,2,D,Female,1.0,1
4395,2,2,D,Male,0.67,1
4396,2,2,D,Female,0.33,2
4397,2,2,D,Female,1.0,2
4398,2,2,E,Male,1.0,2
4399,2,2,E,Male,0.33,2
4401,2,2,E,Male,1.0,2
4402,2,2,E,Male,0.67,1
4403,2,2,E,Male,1.0,2
4405,2,2,E,Male,0.67,2
4406,2,2,E,Male,1.0,2
4407,2,2,E,Female,0.33,1
4408,2,2,E,Female,1.0,2
4409,2,2,E,Female,0.67,1
4410,2,2,E,Male,0.67,2
4411,2,2,E,Male,0.33,2
4413,2,2,E,Male,1.0,2
4414,2,2,E,Female,0.33,0
4415,2,2,E,Female,0.67,0
4416,2,2,E,Male,0.67,2
4417,2,2,E,Female,0.67,2
4418,2,2,E,Male,0.33,3
4419,2,2,E,Male,1.0,2
4420,2,2,E,Female,0.67,0
4421,2,2,E,Male,1.0,0
4422,2,2,E,Female,0.67,3
4423,2,2,E,Female,0.67,3
4424,2,2,E,Male,0.67,0
4425,2,2,E,Male,0.67,2
4426,2,2,F,Female,0.67,2
4427,2,2,F,Female,0.67,2
4428,2,2,F,Male,1.0,1
4429,2,2,F,Male,0.67,0
4430,2,2,F,Male,0.0,1
4431,2,2,F,Male,0.67,3
4432,2,2,F,Male,1.0,2
4433,2,2,F,Male,0.67,1
4434,2,2,F,Female,1.0,2
4435,2,2,F,Male,0.67,2
4436,2,2,F,Male,1.0,2
4437,2,2,F,Female,0.33,2
4438,2,2,F,Male,0.67,2
4439,2,2,F,Female,1.0,3
4440,2,2,F,Male,1.0,1
4441,2,2,F,Female,0.67,2
4442,2,2,F,Male,1.0,2
4443,2,2,F,Male,0.67,1
4444,2,2,F,Female,0.33,1
4445,2,2,F,Male,0.67,2
4446,2,2,F,Male,1.0,1
4447,2,2,F,Female,0.67,2
4448,2,2,F,Female,0.33,1
4449,2,2,F,Female,0.67,2
4450,2,2,F,Female,0.67,1
4451,2,2,F,Male,0.67,2
4454,2,2,G,Male,0.67,2
4455,2,2,G,Male,0.67,2
4456,2,2,G,Female,0.33,2
4457,2,2,G,Male,0.67,2
4458,2,2,G,Female,0.67,1
4459,2,2,G,Male,1.0,2
4460,2,2,G,Male,0.67,2
4461,2,2,G,Female,0.33,1
4463,2,2,G,Male,1.0,1
4464,2,2,G,Female,0.67,2
4465,2,2,G,Male,1.0,2
4466,2,2,G,Female,1.0,0
4467,2,2,G,Male,1.0,0
4468,2,2,G,Male,0.67,2
4469,2,2,G,Female,1.0,1
4470,2,2,G,Female,0.67,2
4471,2,2,G,Female,1.0,2
4472,2,2,G,Female,0.67,2
4473,2,2,G,Female,0.67,2
4474,2,2,G,Female,1.0,2
4475,2,2,G,Female,0.67,2
4477,2,2,G,Male,1.0,2
4478,2,3,A,Male,0.67,2
4479,2,3,A,Male,0.67,1
4480,2,3,A,Male,1.0,2
4482,2,3,A,Female,0.67,1
4483,2,3,A,Female,1.0,0
4484,2,3,A,Male,0.67,0
4487,2,3,A,Female,0.67,2
4489,2,3,A,Male,0.33,1
4490,2,3,A,Female,0.67,1
4492,2,3,A,Female,1.0,1
4495,2,3,A,Male,0.33,0
4498,2,3,A,Female,1.0,1
4499,2,3,A,Male,0.67,0
4503,2,3,B,Male,1.0,2
4504,2,3,B,Male,1.0,2
4506,2,3,B,Female,0.67,2
4509,2,3,B,Female,0.33,1
4510,2,3,B,Female,0.67,2
4513,2,3,B,Male,0.67,1
4516,2,3,B,Male,0.67,2
4522,2,3,B,Female,0.67,0
4523,2,3,B,Female,0.67,2
4524,2,3,B,Male,0.67,2
4525,2,3,B,Male,0.67,2
4526,2,3,B,Female,0.67,2
4528,2,3,B,Female,0.67,1
4529,2,3,B,Male,0.67,2
4531,2,3,C,Female,0.67,2
4533,2,3,C,Female,0.0,0
4536,2,3,C,Female,0.67,2
4540,2,3,C,Male,0.67,2
4541,2,3,C,Male,0.67,2
4543,2,3,C,Male,1.0,1
4544,2,3,C,Male,0.67,1
4547,2,3,C,Male,1.0,2
4548,2,3,C,Female,0.67,2
4551,2,3,C,Female,1.0,2
4552,2,3,C,Male,0.67,1
4555,2,3,C,Female,0.67,1
4557,2,3,C,Female,0.67,1
4558,2,3,C,Female,0.33,2
4559,2,3,D,Female,0.33,2
4560,2,3,D,Male,0.67,0
4561,2,3,D,Female,0.67,2
4562,2,3,D,Male,1.0,2
4564,2,3,D,Male,0.67,3
4565,2,3,D,Male,0.33,2
4566,2,3,D,Female,0.33,2
4567,2,3,D,Female,1.0,1
4570,2,3,D,Female,0.33,3
4571,2,3,D,Female,0.33,2
4572,2,3,D,Male,0.67,3
4573,2,3,D,Female,0.67,1
4574,2,3,D,Male,0.0,2
4575,2,3,D,Male,0.0,2
4576,2,3,D,Male,1.0,1
4577,2,3,D,Male,1.0,1
4580,2,3,D,Female,0.67,0
4581,2,3,D,Female,0.67,1
4582,2,3,D,Female,0.0,2
4583,2,3,D,Male,0.67,2
4584,2,3,D,Male,0.33,2
4585,2,3,D,Female,0.0,1
4586,2,3,D,Male,0.67,2
4587,2,3,D,Male,0.67,1
4588,2,3,D,Male,1.0,1
4589,2,3,E,Male,1.0,1
4590,2,3,E,Male,0.33,2
4591,2,3,E,Female,0.0,2
4592,2,3,E,Male,0.67,2
4593,2,3,E,Male,0.67,2
4594,2,3,E,Male,1.0,2
4595,2,3,E,Female,0.0,2
4597,2,3,E,Female,0.67,2
4598,2,3,E,Male,1.0,2
4599,2,3,E,Female,1.0,3
4601,2,3,E,Female,0.33,2
4602,2,3,E,Female,0.67,3
4604,2,3,E,Male,0.67,2
4605,2,3,E,Male,0.67,0
4606,2,3,E,Female,0.33,2
4607,2,3,E,Female,1.0,2
4608,2,3,E,Female,0.67,2
4609,2,3,E,Female,0.33,2
4610,2,3,E,Male,0.33,2
4611,2,3,E,Male,1.0,3
4612,2,3,E,Male,0.67,1
4615,2,3,E,Male,0.67,2
4616,2,3,E,Male,0.67,2
4618,2,3,E,Male,0.67,1
4619,2,3,E,Male,0.67,2
4620,2,3,F,Female,1.0,2
4621,2,3,F,Female,0.0,1
4622,2,3,F,Male,0.67,2
4623,2,3,F,Male,0.67,2
4624,2,3,F,Female,0.67,2
4626,2,3,F,Male,1.0,3
4627,2,3,F,Female,0.67,2
4628,2,3,F,Female,1.0,2
4629,2,3,F,Male,0.0,3
4630,2,3,F,Male,0.67,1
4631,2,3,F,Female,0.0,2
4632,2,3,F,Male,1.0,2
4633,2,3,F,Male,0.67,2
4634,2,3,F,Female,0.67,2
4635,2,3,F,Male,0.67,2
4636,2,3,F,Male,0.67,1
4637,2,3,F,Male,0.67,2
4638,2,3,F,Female,1.0,2
4639,2,3,F,Female,0.0,2
4640,2,3,F,Male,1.0,3
4641,2,3,F,Female,0.67,2
4642,2,3,F,Female,0.67,2
4644,2,3,F,Male,0.67,3
4645,2,3,F,Female,1.0,2
4646,2,3,F,Male,0.67,1
4647,2,3,F,Male,0.0,2
4649,2,3,F,Male,0.33,2
4650,2,4,A,Male,0.67,2
4654,2,4,A,Female,0.67,2
4656,2,4,A,Male,0.67,2
4659,2,4,A,Male,0.67,1
4661,2,4,A,Female,1.0,1
4663,2,4,A,Female,0.33,0
4664,2,4,A,Male,0.33,2
4665,2,4,A,Female,1.0,1
4666,2,4,A,Male,1.0,2
4668,2,4,A,Female,0.67,0
4669,2,4,A,Female,1.0,2
4671,2,4,A,Female,0.67,2
4672,2,4,A,Male,0.33,1
4673,2,4,A,Male,1.0,2
4674,2,4,A,Male,0.67,1
4675,2,4,A,Male,0.67,0
4677,2,4,B,Male,0.67,1
4678,2,4,B,Female,1.0,0
4679,2,4,B,Male,0.33,1
4680,2,4,B,Male,0.67,2
4681,2,4,B,Female,0.67,0
4684,2,4,B,Male,0.67,0
4685,2,4,B,Male,0.33,1
4686,2,4,B,Male,1.0,1
4690,2,4,B,Female,0.67,1
4692,2,4,B,Male,1.0,2
4693,2,4,B,Male,0.67,1
4695,2,4,B,Female,1.0,2
4696,2,4,B,Male,0.67,1
4697,2,4,B,Female,0.33,1
4698,2,4,B,Female,0.0,1
4699,2,4,B,Male,0.33,0
4700,2,4,B,Male,0.33,2
4701,2,4,B,Female,0.67,2
4704,2,4,C,Male,0.67,2
4705,2,4,C,Female,0.67,2
4708,2,4,C,Male,0.33,2
4709,2,4,C,Female,0.67,1
4710,2,4,C,Female,0.67,1
4711,2,4,C,Female,0.67,2
4712,2,4,C,Female,0.33,2
4713,2,4,C,Male,0.67,1
4714,2,4,C,Female,0.67,1
4716,2,4,C,Female,1.0,1
4717,2,4,C,Female,1.0,2
4718,2,4,C,Female,0.67,3
4719,2,4,C,Female,0.33,2
4720,2,4,C,Female,0.67,3
4721,2,4,C,Male,0.33,1
4722,2,4,C,Male,0.33,2
4724,2,4,C,2.0,0.33,2
4727,2,4,C,Female,0.67,3
4728,2,4,C,Male,1.0,1
4729,2,4,C,Female,0.67,1
4731,2,4,C,Male,0.67,0
4732,2,4,C,Male,0.33,2
4733,2,4,C,Female,0.67,2
4734,2,4,D,Female,0.33,1
4736,2,4,D,Female,0.67,1
4737,2,4,D,Male,0.67,3
4738,2,4,D,Male,1.0,1
4739,2,4,D,Female,0.33,1
4740,2,4,D,Female,0.67,0
4742,2,4,D,Male,0.67,1
4744,2,4,D,Female,0.33,1
4746,2,4,D,Female,0.33,1
4748,2,4,D,Female,0.67,2
4749,2,4,D,Male,0.33,1
4750,2,4,D,Female,0.67,2
4753,2,4,D,Male,1.0,2
4754,2,4,D,Male,0.0,3
4756,2,4,D,Female,1.0,1
4758,2,4,D,Female,0.67,1
4759,2,4,D,Female,0.33,2
4761,2,4,D,Female,0.67,0
4762,2,4,D,Female,1.0,0
4763,2,4,D,Female,0.67,0
4764,2,4,E,Male,0.67,2
4765,2,4,E,Male,1.0,1
4766,2,4,E,Female,1.0,2
4767,2,4,E,Male,0.67,2
4768,2,4,E,Female,1.0,2
4769,2,4,E,Female,0.67,3
4770,2,4,E,Female,0.67,2
4771,2,4,E,Male,0.33,1
4772,2,4,E,Male,0.67,1
4773,2,4,E,Female,1.0,2
4774,2,4,E,Female,0.67,2
4775,2,4,E,Female,0.67,3
4776,2,4,E,Female,0.67,1
4777,2,4,E,Male,0.67,2
4778,2,4,E,Male,0.67,1
4780,2,4,E,Male,1.0,1
4781,2,4,E,Male,0.67,3
4782,2,4,E,Male,0.67,2
4783,2,4,E,Male,0.67,1
4785,2,4,E,Female,0.67,0
4786,2,4,E,Male,0.67,2
4788,2,4,E,Male,1.0,1
4789,2,4,E,Female,1.0,2
4790,2,4,E,Female,0.67,2
4792,2,4,E,Female,0.67,2
4794,2,4,F,Female,0.67,0
4795,2,4,F,Male,0.33,2
4796,2,4,F,Female,1.0,2
4797,2,4,F,Male,0.67,2
4798,2,4,F,Male,0.67,2
4799,2,4,F,Female,0.67,2
4802,2,4,F,Female,0.33,3
4803,2,4,F,Male,0.67,3
4804,2,4,F,Male,0.67,3
4805,2,4,F,Female,0.67,2
4807,2,4,F,Male,0.67,3
4808,2,4,F,Female,0.33,3
4809,2,4,F,Male,1.0,2
4810,2,4,F,Male,0.67,2
4811,2,4,F,Male,0.0,3
4812,2,4,F,Female,1.0,2
4813,2,4,F,Male,0.67,2
4814,2,4,F,Female,0.33,3
4816,2,4,F,Male,1.0,3
4817,2,4,F,Female,0.33,2
4819,2,4,F,Male,0.67,2
4820,2,4,F,Female,0.67,2
4821,2,4,F,Male,1.0,3
